id,title,score,director
tm362074,And Breathe Normally,6.808,Ísold Uggadóttir
tm198786,Crazy Beautiful You,6.8075,Mae Cruz-Alviar
tm420311,Ana e Vitória,6.806,Matheus Souza
tm1104532,Britney vs. Spears,6.8055,Erin Lee Carr
tm22540,Phir Hera Pheri,6.8055,Neeraj Vora
tm183480,Oblivion,6.805,Joseph Kosinski
tm1132325,Don,6.804,Cibi Chakaravarthi
tm1174318,The Pale Blue Eye,6.8025,Scott Cooper
tm674063,The Power of the Dog,6.802,Jane Campion
tm429382,Nappily Ever After,6.800000000000001,Haifaa al-Mansour
tm219252,Carrie Pilby,6.800000000000001,Susan Johnson
tm305433,Rocko's Modern Life: Static Cling,6.800000000000001,Cosmo Segurson
tm367250,The Resistance Banker,6.800000000000001,Joram Lürsen
tm436266,Born Racer,6.800000000000001,Bryn Evans
tm869475,Pagglait,6.800000000000001,Umesh Bist
tm92619,Burlesque,6.800000000000001,Steve Antin
tm918960,The Magic School Bus Rides Again: Kids in Space,6.800000000000001,
tm1301192,Whindersson Nunes: Preaching to the Choir,6.800000000000001,
tm247642,Amanda Knox,6.800000000000001,Rod Blackhurst
tm112381,Comedian,6.800000000000001,Christian Charles
tm305433,Rocko's Modern Life: Static Cling,6.800000000000001,Joe Murray
tm185797,Fukrey,6.800000000000001,Mrigdeep Singh Lamba
tm247642,Amanda Knox,6.800000000000001,Brian McGinn
tm326773,Sunday's Illness,6.800000000000001,Ramón Salazar
tm921230,Story of Kale: When Someone's in Love,6.800000000000001,Angga Dwimas Sasongko
tm464527,ReMastered: The Miami Showband Massacre,6.800000000000001,Stuart Sender
tm1241650,Natchathiram Nagargiradhu,6.800000000000001,Pa. Ranjith
tm283559,The Art of Loving: Story of Michalina Wislocka,6.8,Maria Sadowska
tm1114838,The Ghost and the Tout Too,6.8,Michael Akinrogunde
tm1276204,Vadh,6.8,Rajeev Barnwal
tm824477,Over the Moon,6.8,Glen Keane
tm917846,The Letter Reader,6.8,Sibusiso Khuzwayo
tm1185568,Broken Idol: The Undoing of Diomedes Díaz,6.8,Jaime Barbosa
tm238681,Kung Fu Panda: Secrets of the Scroll,6.8,Rodolphe Guenoden
tm1185568,Broken Idol: The Undoing of Diomedes Díaz,6.8,Jorge Durán
tm846586,Layla Majnun,6.8,Monty Tiwa
tm840723,Ramprasad Ki Tehrvi,6.8,Seema Pahwa
tm462809,The Wedding Shaman,6.8,Farishad Latjuba
tm813423,Marjoun and the Flying Headscarf,6.8,Susan Youssef
tm1201670,A Farewell to Ozark,6.8,
tm1284734,My Next Guest with David Letterman and Volodymyr Zelenskyy,6.8,Michael Steed
tm218683,The Massively Mixed-Up Middle School Mystery,6.8,Will Eisenberg
tm933826,Serious Men,6.8,Sudhir Mishra
tm861000,Worth,6.8,Sara Colangelo
tm247396,Virunga: Gorillas in Peril,6.8,
tm885364,The House of Flowers Presents: The Funeral,6.8,Manolo Caro
tm946795,Citation,6.8,Kunle Afolayan
tm14350,Alexandria… Why?,6.8,Youssef Chahine
tm1080154,"Costa Brava, Lebanon",6.8,Mounia Akl
tm1276204,Vadh,6.8,Jaspal Singh Sandhu
tm1255013,Aníkúlápó,6.8,Kunle Afolayan
tm958688,Love Me Instead,6.8,Mehmet Ada Öztekin
tm446206,Angela's Christmas,6.8,Damien O'Connor
tm1020701,La Vocera,6.8,Luciana Kaplan
tm464212,Antoine Griezmann: The Making of a Legend,6.8,Alex Dell
tm855483,Have a Good Trip: Adventures in Psychedelics,6.8,Donick Cary
tm889200,MOTHER,6.8,Tatsushi Ōmori
tm371188,#FriendButMarried,6.8,Rako Prijanto
tm587320,El Mago Pop,6.8,
tm352033,The Milk System,6.8,Andreas Pichler
tm1027297,Time,6.8,Ricky Ko
tm242687,Riphagen the Untouchable,6.8,Pieter Kuijpers
tm1056138,Goodbye,6.8,
tm827508,The Boys in the Band,6.8,Joe Mantello
tm275726,Carlos Ballarta: el amor es de putos,6.8,Jan Suter
tm275726,Carlos Ballarta: el amor es de putos,6.8,Raúl Campos
tm1045603,The House of Flowers: The Movie,6.8,Manolo Caro
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),6.8,Lance Bangs
tm683841,"Hello, Love, Goodbye",6.8,Cathy Garcia-Molina
tm839479,Fan Girl,6.8,Antoinette Jadaone
tm10811,Heavy,6.8,James Mangold
tm34924,Beast Stalker,6.8,Dante Lam
tm820190,#Alive,6.7989999999999995,Cho Il
tm1046026,The Trip,6.798500000000001,Tommy Wirkola
tm133732,Underworld,6.7985,Len Wiseman
tm429208,Next Gen,6.797499999999999,Kevin R. Adams
tm429208,Next Gen,6.797499999999999,Joe Ksander
tm460829,Children of the Sea,6.7965,Ayumu Watanabe
tm266670,Disobedience,6.795999999999999,Sebastián Lelio
tm908777,Thiago Ventura: POKAS,6.792999999999999,Fabio Ock
tm908777,Thiago Ventura: POKAS,6.792999999999999,Joana Mazzucchelli
tm821143,Ma Rainey's Black Bottom,6.791,Jo Hyun-joo
tm821143,Ma Rainey's Black Bottom,6.791,Seo Jae-ho
tm154729,Dedh Ishqiya,6.789,Abhishek Chaubey
tm346943,Kodachrome,6.7875,Mark Raso
tm1094060,My Heroes Were Cowboys,6.786,Tyler Greco
tm408104,Greg Davies: You Magnificent Beast,6.7844999999999995,Peter Orton
tm817087,#AnneFrank. Parallel Stories,6.784,Sabina Fedeli
tm817087,#AnneFrank. Parallel Stories,6.784,Anna Migotto
tm1075698,Metal Lords,6.7815,Peter Sollett
tm821789,Mank,6.7805,David Fincher
tm167107,Saheb Biwi Aur Gangster Returns,6.777,Tigmanshu Dhulia
tm453850,Time to Hunt,6.7675,Yoon Sung-hyun
tm184732,Mumbai Diaries,6.757,Kiran Rao
tm12775,Play Misty for Me,6.756,Clint Eastwood
tm1291106,Chris Rock: Selective Outrage,6.756,Joel Gallen
tm185123,Sleepless in Seattle,6.7555,Nora Ephron
tm1083068,Operation Hyacinth,6.754,Piotr Domalewski
tm137013,The Ryan White Story,6.754,John Herzfeld
tm938333,A Go! Go! Cory Carson Halloween,6.75,Alex Woo
tm938333,A Go! Go! Cory Carson Halloween,6.75,Stanley Moore
tm935895,The Life Ahead,6.75,Edoardo Ponti
tm849022,Hillbilly Elegy,6.75,Ron Howard
tm816612,Padavettu,6.75,Liju Krishna
tm898699,Larry the Cable Guy: Remain Seated,6.75,Brian Volk-Weiss
tm152863,The Boxtrolls,6.75,Graham Annable
tm1255526,Athena,6.75,Romain Gavras
tm152863,The Boxtrolls,6.75,Anthony Stacchi
tm496648,School Life,6.75,Grand Corps Malade
tm285295,Our Souls at Night,6.75,Ritesh Batra
tm1166015,The Invisible Thread,6.75,Marco S. Puccioni
tm416341,HiGH&LOW The Movie 3: Final Mission,6.75,Shigeaki Kubo
tm1138018,Emily the Criminal,6.75,John Patton Ford
tm355666,Saving Capitalism,6.75,Sari Gilman
tm355666,Saving Capitalism,6.75,Jacob Kornbluth
tm885845,Murder to Mercy - The Cyntoia Brown Story,6.75,Daniel H. Birman
tm193378,Iliza Shlesinger: Freezing Hot,6.75,Ryan Polito
tm172710,We Steal Secrets: The Story of WikiLeaks,6.75,Alex Gibney
tm447520,Sebastian Maniscalco: Stay Hungry,6.75,Rik Reinholdtsen
tm319224,The Loud House Movie,6.75,Dave Needham
tm167232,Unknown,6.75,Jaume Collet-Serra
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,6.75,Chris Robinson
tm2244,The 'Burbs,6.75,Joe Dante
tm117580,She's Gotta Have It,6.75,Spike Lee
tm823609,Narvik,6.75,Erik Skjoldbjærg
tm1080445,The Gray Man,6.75,Joe Russo
tm1080445,The Gray Man,6.75,Anthony Russo
tm351505,The Reservoir Game,6.75,Choi Jin-sung
tm857051,Forensic,6.75,Anas Khan
tm857051,Forensic,6.75,Akhil Paul
tm814894,Parchís: the Documentary,6.75,Daniel Arasanz
tm943771,Angela's Christmas Wish,6.75,Damien O'Connor
tm157286,The Royal Bengal Tiger,6.75,Rajesh Ganguly
tm993838,Long Story Short,6.75,Josh Lawson
tm1107912,American Girl,6.75,Fiona Roan
tm458326,Walk. Ride. Rodeo.,6.75,Conor Allyn
tm1020437,Rise of the Teenage Mutant Ninja Turtles: The Movie,6.75,Ant Ward
tm1265762,Mili,6.75,Mathukutty Xavier
tm1020437,Rise of the Teenage Mutant Ninja Turtles: The Movie,6.75,Andy Suriano
tm446654,Mujrim,6.75,Umesh Mehra
tm888243,Pray Away,6.75,Kristine Stolakis
tm1150872,Aziz Ansari: Nightclub Comedian,6.75,Aziz Ansari
tm228677,The Space Between Us,6.75,Peter Chelsom
tm416341,HiGH&LOW The Movie 3: Final Mission,6.75,Tsuyoshi Nakakuki
tm256669,Gumrah,6.75,Mahesh Bhatt
tm945448,Vicky and Her Mystery,6.75,Denis Imbert
tm848996,Tigertail,6.75,Alan Yang
tm496648,School Life,6.75,Mehdi Idir
tm29400,Bwakaw,6.75,Jun Robles Lana
tm915889,Sugar Rush,6.75,Kayode Kasum
tm1195971,Jennifer Lopez: Halftime,6.7475000000000005,Amanda Micheli
tm408941,Mercury 13,6.7465,Heather Walsh
tm408941,Mercury 13,6.7465,David Sington
tm40009,21,6.745,Robert Luketic
tm180532,Shaitan,6.744,Bejoy Nambiar
tm510203,A Call to Spy,6.742,Lydia Dean Pilcher
tm305112,The Fortress,6.7405,Hwang Dong-hyuk
tm1228212,The Seven Deadly Sins: Grudge of Edinburgh Part 1,6.7395000000000005,Noriyuki Abe
tm414341,The Red Sea Diving Resort,6.734999999999999,Gideon Raff
tm350887,Barbie: Dolphin Magic,6.733,Michael Douglas
tm350887,Barbie: Dolphin Magic,6.733,Conrad Helten
tm307551,Katherine Ryan: In Trouble,6.732,
tm374132,Bird Box,6.7315000000000005,Susanne Bier
tm1160938,Adam by Eve: A Live in Animation,6.7285,Yuichiro Saeki
tm1160938,Adam by Eve: A Live in Animation,6.7285,Nobutaka Yoda
tm1160938,Adam by Eve: A Live in Animation,6.7285,Hibiki Yoshizaki
tm1160938,Adam by Eve: A Live in Animation,6.7285,Waboku
tm412550,Set It Up,6.7235,Claire Scanlon
tm483997,The Kissing Booth 2,6.721500000000001,Vince Marcello
tm460948,Always Be My Maybe,6.7215,Nahnatchka Khan
tm405849,Flavors of Youth,6.721,Yoshitaka Takeuchi
tm405849,Flavors of Youth,6.721,Show Joy
tm405849,Flavors of Youth,6.721,Li Haoling
tm849005,The Willoughbys,6.7170000000000005,Kris Pearn
tm878333,Pokémon the Movie: Secrets of the Jungle,6.7170000000000005,Tetsuo Yajima
tm273294,I Don't Feel at Home in This World Anymore,6.7155000000000005,Macon Blair
tm878842,The Edge of All We Know,6.7095,Peter Galison
tm353875,All the Reasons to Forget,6.709,Pedro Coutinho
tm812781,Katherine Ryan: Glitter Room,6.7085,Linda Mendoza
tm978401,Mosul,6.707,Matthew Michael Carnahan
tm990740,What Would Sophia Loren Do?,6.705,Ross Kauffman
tm192301,Minsara Kanavu,6.704000000000001,Rajiv Menon
tm820116,Street Flow,6.7,Kery James
tm428856,I Am Mother,6.7,Grant Sputore
tm219276,Tallulah,6.7,Siân Heder
tm1219350,Qala,6.7,Anvita Dutt
tm983466,"Crack: Cocaine, Corruption & Conspiracy",6.7,Stanley Nelson
tm1260940,Minions & More 1,6.7,Derek Drymon
tm413169,Peter Rabbit 2: The Runaway,6.7,Will Gluck
tm469193,Atlantics,6.7,Mati Diop
tm324806,Counterpunch,6.7,Jay Bulger
tm1129217,Anonymously Yours,6.7,
tm1260940,Minions & More 1,6.7,Bruno Chauffard
tm478967,Until Midnight,6.7,Tariq Alkazim
tm244842,Ordinary People,6.7,Eduardo Roy Jr.
tm139885,The Other Side of the Wind,6.7,Orson Welles
tm921316,Critical Thinking,6.7,John Leguizamo
tm863829,Ali & Ratu Ratu Queens,6.7,Lucky Kuswandi
tm408257,Todo lo que sería Lucas Lauriente,6.7,Raúl Campos
tm161632,Tom Papa: Live in New York City,6.7,Rob Zombie
tm1247471,Ivy + Bean: Doomed to Dance,6.7,Elissa Down
tm244229,Everybody Knows,6.7,Asghar Farhadi
tm1221280,Jaadugar,6.7,Sameer Saxena
tm846630,Tarung Sarung,6.7,Archie Hekagery
tm458186,Komola Rocket,6.7,Nur Imran Mithu
tm850822,Fortune Feimster: Sweet & Salty,6.7,Linh Duong
tm1172600,11M: Terror in Madrid,6.7,José Gómez
tm54010,The Order of Myths,6.7,Margaret Brown
tm859450,O Pitta Katha,6.7,Chandu Muddu
tm35895,Buddies,6.7,Marcelo Galvão
tm950360,The Yin Yang Master,6.7,Li Weiran
tm1168053,Thallumaala,6.7,Khalid Rahman
tm455715,Dilan 1991,6.7,Pidi Baiq
tm1191019,Hold Your Breath: The Ice Dive,6.7,Ian Derry
tm810836,Oh! Baby,6.7,B. V. Nandini Reddy
tm455715,Dilan 1991,6.7,Fajar Bustomi
tm873655,Your Excellency,6.7,Funke Akindele
tm832684,Los Tigres del Norte at Folsom Prison,6.7,Tom Donahue
tm838869,Wonder Boy,6.7,Anissa Bonnefont
tm835445,Deon Cole: Cole Hearted,6.7,Ryan Polito
tm321035,Mawlana,6.7,Magdy Ahmed Aly
tm859143,Torbaaz,6.7,Girish Malik
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",6.7,Tadashi Aizawa
tm1256987,Creedence Clearwater Revival (Travelin' Band) - Live at the Royal Albert Hall 1970,6.7,Bob Smeaton
tm424879,Road To High & Low,6.7,Shigeaki Kubo
tm1279301,Kangaroo Valley,6.7,Kylie Stott
tm851055,God Calling,6.7,Bodunrin Sasore
tm430748,Neevevaro,6.7,Hari Nath
tm242906,Sometimes,6.7,Priyadarshan
tm408257,Todo lo que sería Lucas Lauriente,6.7,Jan Suter
tm1307793,A Whole Lifetime with Jamie Demetriou,6.7,
tm1160904,Aki and Pawpaw,6.7,Biodun Stephen
tm166247,Anukokunda Oka Roju,6.7,Chandra Sekhar Yeleti
tm1195208,HELL DOGS,6.7,Masato Harada
tm873357,Mariposa,6.7,
tm820116,Street Flow,6.7,Leila Sy
tm24576,Naruto the Movie: Guardians of the Crescent Moon Kingdom,6.699999999999999,Toshiyuki Tsuru
tm240728,Patton Oswalt: Talking for Clapping,6.699999999999999,
tm863992,The Most Dangerous Man in Europe,6.699999999999999,Pedro de Echave
tm423140,Avengement,6.699999999999999,Jesse V. Johnson
tm468811,Mehandi Circus,6.699999999999999,Raju Saravanan
tm1138261,Descendant,6.699999999999999,Margaret Brown
tm598375,Chhota Bheem Aur Krishna,6.699999999999999,Rajiv Chilaka
tm149541,D.L. Hughley: Clear,6.699999999999999,Jay Chapman
tm863992,The Most Dangerous Man in Europe,6.699999999999999,Pablo Azorín
tm137342,Tears of the Sun,6.699999999999999,Antoine Fuqua
tm475430,Super Me,6.699999999999999,Zhang Chong
tm46410,Life,6.699999999999999,Ted Demme
tm148457,Hasee Toh Phasee,6.699999999999999,Vinil Mathew
tm204762,The Lifeguard,6.699999999999999,Maite Alberdi
tm158648,The Hunger Games: Mockingjay - Part 1,6.6995000000000005,Francis Lawrence
tm370232,We the Animals,6.698,Jeremiah Zagar
tm132278,Hotel Transylvania 2,6.6955,Genndy Tartakovsky
tm133531,The Hunger Games: Mockingjay - Part 2,6.6935,Francis Lawrence
tm1021871,The Starling,6.693,Theodore Melfi
tm132273,Home,6.6905,Tim Johnson
tm369179,Irreplaceable You,6.689500000000001,Stephanie Laing
tm1128292,Michael Che: Shame the Devil,6.6875,Kristian Mercado Figueroa
tm1040671,Marilyn's Eyes,6.6865,Simone Godano
tm858416,Guilty,6.684,Ruchi Narain
tm1268096,Trevor Noah: I Wish You Would,6.680999999999999,David Paul Meyer
tm244206,The Meyerowitz Stories (New and Selected),6.6805,Noah Baumbach
tm150928,It Follows,6.68,David Robert Mitchell
tm1147890,The Hand of God: Through the Eyes of Sorrentino,6.6785,
tm168685,The Berlin File,6.6754999999999995,Ryoo Seung-wan
tm849407,Isi & Ossi,6.675000000000001,Oliver Kienle
tm1171041,Lady Chatterley's Lover,6.6739999999999995,Laure de Clermont-Tonnerre
tm850454,Tom Papa: You're Doing Great!,6.6715,Gregory Jacobs
tm206726,Uncharted,6.6715,Ruben Fleischer
tm239676,Hush,6.6705,Mike Flanagan
tm1273369,Alkhallat+,6.6690000000000005,Fahad Alammari
tm413129,Goyo: The Boy General,6.668,Jerrold Tarog
tm981451,Death to 2020,6.667,Alice Mathias
tm981451,Death to 2020,6.667,Al Campbell
tm417496,Dumplin',6.6665,Anne Fletcher
tm1131382,Jim Gaffigan: Comedy Monster,6.6645,Jim Gaffigan
tm1093099,Love Hard,6.6605,Hernán Jiménez
tm101609,Raajneeti,6.654999999999999,Prakash Jha
tm362098,The Kindergarten Teacher,6.652,Sara Colangelo
tm889018,Nobody Knows I'm Here,6.65,Gaspar Antillo
tm359150,Nothing to Hide,6.65,Fred Cavayé
tm278279,One in a Billion,6.65,
tm307383,Ghost Hunting,6.65,
tm244300,Lommbock,6.65,Christian Zübert
tm1204317,Godspeed,6.65,Mehmet Ada Öztekin
tm1227335,Mat Kilau,6.65,Syamsul Yusof
tm867681,Haseen Dillruba,6.65,Vinil Mathew
tm314602,Dushmani,6.65,Bunty Soorma
tm214589,The Breakup Playlist,6.65,Dan Villegas
tm1001267,Secret Magic Control Agency,6.65,Aleksey Tsitsilin
tm344886,The Angel,6.65,Siwakorn Bunsrang
tm1282376,Vir Das: Landing,6.65,Vir Das
tm234735,Time Out,6.65,Rikhil Bahadur
tm55369,Edge of Seventeen,6.65,David Moreton
tm359975,The Chase,6.65,Kim Hong-sun
tm144021,Lego DC Comics - Super Heroes: Batman Be-Leaguered,6.65,Rick Morales
tm1116774,Plaza Catedral,6.65,Abner Benaim
tm825714,The Harder They Fall,6.65,Jeymes Samuel
tm1215707,Thai Massage,6.65,Mangesh Hadawale
tm224275,3000 Nights,6.65,Mai Masri
tm823302,Alice Júnior,6.65,Gil Baroni
tm31187,The Other Boleyn Girl,6.65,Justin Chadwick
tm918853,All Together Now,6.65,Brett Haley
tm1120880,Doctor G,6.65,Anubhuti Kashyap
tm1014947,Against the Ice,6.65,Peter Flinth
tm419052,Ek Jaan Hain Hum,6.65,Rajiv Mehra
tm1018747,Live Is Life,6.65,Dani de la Torre
tm101950,Soul boy,6.65,Hawa Essuman
tm285712,Jen Kirkman: Just Keep Livin'?,6.65,Lance Bangs
tm414285,Abducted in Plain Sight,6.65,Skye Borgman
tm949072,Habaddi,6.65,Nachiket Samant
tm110766,Chronicle of a Disappearance,6.65,Elia Suleiman
tm198496,Aziz Ansari: Live at Madison Square Garden,6.65,Aziz Ansari
tm987730,Tribhanga,6.65,Renuka Shahane
tm46173,The Mask of Zorro,6.65,Martin Campbell
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,6.65,Claire Scanlon
tm1080083,The Lost Daughter,6.65,Maggie Gyllenhaal
tm244577,Love O2O,6.65,Zhao Tianyu
tm403324,Operation Finale,6.649,Chris Weitz
tm140433,Road House,6.645,Rowdy Herrington
tm827640,Travis Scott: Look Mom I Can Fly,6.6445,White Trash Tyler
tm827640,Travis Scott: Look Mom I Can Fly,6.6445,Travis Scott
tm44530,Fashion,6.644,Madhur Bhandarkar
tm406831,Modest Heroes,6.6419999999999995,Akihiko Yamashita
tm406831,Modest Heroes,6.6419999999999995,Hiromasa Yonebayashi
tm406831,Modest Heroes,6.6419999999999995,Yoshiyuki Momose
tm97428,Leap Year,6.641,Anand Tucker
tm452962,Eye for an Eye,6.6385,Paco Plaza
tm1048362,Army of Thieves,6.6370000000000005,Matthias Schweighöfer
tm233214,Under the Shadow,6.6370000000000005,Babak Anvari
tm325102,Puss in Book: Trapped in an Epic Tale,6.637,Roy Burdine
tm325102,Puss in Book: Trapped in an Epic Tale,6.637,Johnny Castuciano
tm1232121,Look Both Ways,6.636,Wanuri Kahiu
tm147518,City of God: 10 Years Later,6.6345,Luciano Vidigal
tm147518,City of God: 10 Years Later,6.6345,Cavi Borges
tm371900,Calibre,6.6345,Matt Palmer
tm1096775,Procession,6.6335,Robert Greene
tm1097825,The Wonder,6.6305,Sebastián Lelio
tm318637,Arctic,6.6295,Joe Penna
tm27268,Monster House,6.6295,Gil Kenan
tm1107063,Love and Leashes,6.6285,Park Hyun-jin
tm1138743,The Martha Mitchell Effect,6.628,Debra McClutchy
tm1138743,The Martha Mitchell Effect,6.628,Anne Alvergue
tm898773,Bulbbul,6.6274999999999995,Anvita Dutt
tm449594,Brother,6.6225000000000005,Julien Abraham
tm177645,Wedding Association,6.62,Selçuk Aydemir
tm466832,Dragon Quest: Your Story,6.6105,Takashi Yamazaki
tm466832,Dragon Quest: Your Story,6.6105,Ryuichi Yagi
tm103133,Karthik Calling Karthik,6.608,Vijay Lalwani
tm407775,Lady J,6.605499999999999,Emmanuel Mouret
tm406864,Peppermint,6.603,Pierre Morel
tm109300,Resident Evil,6.6005,Paul W. S. Anderson
tm1025318,Ajeeb Daastaans,6.6,Shashank Khaitan
tm239762,Tony Robbins: I Am Not Your Guru,6.6,Joe Berlinger
tm1025318,Ajeeb Daastaans,6.6,Kayoze Irani
tm404449,Ayotzinapa: The Turtle's Pace,6.6,
tm845552,Giving Voice,6.6,Fernando Villena
tm845552,Giving Voice,6.6,James D. Stern
tm369594,I'm Thinking of Ending Things,6.6,Charlie Kaufman
tm279828,Vince & Kath & James,6.6,Theodore Boborol
tm360618,The Trader,6.6,
tm29028,Salt of This Sea,6.6,Annemarie Jacir
tm374656,Zion,6.6,Floyd Russ
tm1272030,Mense van die Wind,6.6,David Schroder
tm843944,"Lorena, Light-footed Woman",6.6,Juan Carlos Rulfo
tm421094,Thieves in Thailand,6.6,Sandra Nashaat
tm884616,Quiet,6.6,Luis Alejandro Pérez
tm238587,Shepherds and Butchers,6.6,Oliver Schmitz
tm818154,Whitney Cummings: Can I Touch It?,6.6,Marcus Raboy
tm1081074,Justine,6.6,Stephanie Turner
tm540757,Project Marathwada,6.6,Bhavin Wadia
tm136483,The DUFF,6.6,Ari Sandel
tm363248,A Futile and Stupid Gesture,6.6,David Wain
tm1025318,Ajeeb Daastaans,6.6,Raj Mehta
tm1025318,Ajeeb Daastaans,6.6,Neeraj Ghaywan
tm311193,Seeking a Man,6.6,Mohamed Ali
tm159819,Bride for Rent,6.6,Mae Cruz-Alviar
tm926004,The Boss Baby: Get That Baby!,6.6,
tm1029279,Dolly Parton: A MusiCares Tribute,6.6,
tm197503,Hunterrr,6.6,Harshavardhan Kulkarni
tm1119455,Camp Confidential: America's Secret Nazis,6.6,Mor Loushy
tm1119455,Camp Confidential: America's Secret Nazis,6.6,Daniel Sivan
tm443283,Loudon Wainwright III: Surviving Twin,6.6,Christopher Guest
tm1200115,The Dreamlife of Georgie Stone,6.6,Maya Newell
tm979073,100% Halal,6.6,Jastis Arimba
tm927926,Dad Wanted,6.6,Javier Colinas
tm147405,E-Team,6.6,Ross Kauffman
tm147405,E-Team,6.6,Katy Chevigny
tm170237,Of Good Report,6.6,Jahmil X.T. Qubeka
tm153055,Mitt,6.6,Greg Whiteley
tm184224,Sinbad: Afros and Bellbottoms,6.6,Debbie Allen
tm1142293,The Big 4,6.6,Timo Tjahjanto
tm841410,Fire in Paradise,6.6,Zackary Canepari
tm365122,Benji,6.6,Brandon Camp
tm841410,Fire in Paradise,6.6,Drea Cooper
tm1264760,Fortune Feimster: Good Fortune,6.6,Manny Rodriguez
tm150521,Accident,6.6,Soi Cheang
tm446987,Russell Brand: Re:Birth,6.6,Chris Howe
tm89936,Arahan,6.6,Ryoo Seung-wan
tm346939,Alaska Is a Drag,6.6,Shaz Bennett
tm873354,Si Doel the Movie 3,6.6,
tm7032,Out of Life,6.6,Maroun Bagdadi
tm1219452,Cristela Alonzo: Middle Classy,6.6,Page Hurwitz
tm1271643,Dhamaka,6.6,
tm151764,Barefoot,6.6,Andrew Fleming
tm167384,2 Guns,6.6,Baltasar Kormákur
tm44165,"Chaos, Disorder",6.6,Nadine Khan
tm1135255,Soólè,6.6,Kayode Kasum
tm466255,Kevin Hart: Irresponsible,6.6,Leslie Small
tm334461,The Hostage,6.6,Sandra Nashaat
tm852616,Wendell & Wild,6.5955,Henry Selick
tm266705,Giant,6.5915,Jon Garaño
tm266705,Giant,6.5915,Aitor Arregi
tm37175,Jeff Dunham: Minding the Monsters,6.59,Manny Rodriguez
tm498034,The Last Blockbuster,6.5895,Taylor Morden
tm239290,Always Be My Maybe,6.5885,Dan Villegas
tm1196288,Our Father,6.587,Lucie Jourdan
tm475339,Beats,6.5865,Chris Robinson
tm154391,This Is Where I Leave You,6.58,Shawn Levy
tm936396,Holidate,6.58,John Whitesell
tm1229846,My Daughter's Killer,6.5785,Antoine Tassin
tm233521,Other People,6.5785,Chris Kelly
tm495609,Game Over,6.577500000000001,Ashwin Saravanan
tm50572,Transit Prisoner,6.575,Sandra Nashaat
tm461427,15 August,6.575,Swapnaneel Jayakar
tm846354,#FriendButMarried 2,6.575,Rako Prijanto
tm412623,The Kissing Booth,6.5745000000000005,Vince Marcello
tm816591,The Getaway King,6.5695,Mateusz Rakowicz
